,addressee,dialogue_act,dialogue_num,doc,emitter,global_id,games,original_turn_number,span_end,subdoc,superdoc_num,surface_act,text,turn_id,type,parent_schema_id,schema_composition,incoming_relation_id,relation_type
10002,ztime,Refusal,820,s2_league4_game3,Shawnus,s2_league4_game3_07_stac_1399316688,30,417,1369,7,694,Assertion,no,8030,Segment,0,0,s2_league4_game3_07_asoubeille_1407770151885,Question_answer_pair
10003,ztime,Other,820,s2_league4_game3,Shawnus,s2_league4_game3_07_stac_1399316689,30,417,1376,7,694,Assertion,thanks,8030,Segment,0,0,s2_league4_game3_07_asoubeille_1407770169929,Comment
10004,ztime,Counteroffer,820,s2_league4_game3,WoodnSheep,s2_league4_game3_07_stac_1399316692,30,418,1429,7,694,Request,can you chuck in a peice of wood?,8031,Segment,s2_league4_game3_07_asoubeille_1407770277331,EDU,0,0
10005,ztime,Counteroffer,820,s2_league4_game3,WoodnSheep,s2_league4_game3_07_stac_1399316695,30,419,1464,7,694,Assertion,as well that is,8032,Segment,s2_league4_game3_07_asoubeille_1407770277331,EDU,s2_league4_game3_07_asoubeille_1407770262021,Elaboration
10006,WoodnSheep,Accept,820,s2_league4_game3,ztime,s2_league4_game3_07_stac_1399316698,30,420,1482,7,694,Assertion,yer,8033,Segment,s2_league4_game3_07_asoubeille_1407770366741,EDU,0,0
10007,WoodnSheep,Counteroffer,820,s2_league4_game3,ztime,s2_league4_game3_07_stac_1399316701,30,421,1529,7,694,Assertion,1 wood and 1 ore.. for a wheat..,8034,Segment,s2_league4_game3_07_asoubeille_1407770366741,EDU,s2_league4_game3_07_asoubeille_1407770341482,Elaboration
10008,ztime,Accept,820,s2_league4_game3,WoodnSheep,s2_league4_game3_07_stac_1399316704,30,422,1553,7,694,Assertion,cool,8035,Segment,0,0,s2_league4_game3_07_asoubeille_1407770407574,Acknowledgement
10009,"WoodnSheep, ztime",Other,820,s2_league4_game3,Shawnus,s2_league4_game3_07_stac_1399316707,30,423,1605,7,694,Assertion,it's got to that part of the game..,8036,Segment,0,0,s2_league4_game3_07_nasher_1463140517084,Comment
10010,ztime,Other,820,s2_league4_game3,WoodnSheep,s2_league4_game3_07_stac_1399316710,30,425,1642,7,694,Question,how do I confirm?,8037,Segment,0,0,s2_league4_game3_07_asoubeille_1407770864407,Clarification_question
10011,ztime,Other,820,s2_league4_game3,WoodnSheep,s2_league4_game3_07_stac_1399316713,30,426,1684,7,694,Question,I can only see reject?,8038,Segment,0,0,s2_league4_game3_07_asoubeille_1407770801028,Explanation
10012,ztime,Other,820,s2_league4_game3,ztime,s2_league4_game3_07_stac_1399316716,30,427,1766,7,694,Assertion,err... that probably means you don't have the resources I was after,8039,Segment,0,0,s2_league4_game3_07_asoubeille_1407770887271,Question_answer_pair
10013,ztime,Counteroffer,820,s2_league4_game3,Shawnus,s2_league4_game3_07_stac_1399316719,30,428,1812,7,694,Request,do you have a sheep to trade?,8040,Segment,0,0,s2_league4_game3_07_asoubeille_1407771045113,Q_Elab
10014,Shawnus,Other,820,s2_league4_game3,ztime,s2_league4_game3_07_stac_1399316722,30,429,1843,7,694,Assertion,I was after wood,8041,Segment,0,0,s2_league4_game3_07_asoubeille_1407770936443,Question_answer_pair
10015,ztime,Other,820,s2_league4_game3,WoodnSheep,s2_league4_game3_07_stac_1399316725,30,430,1890,7,694,Question,I thought you wanted wheat?,8042,Segment,0,0,s2_league4_game3_07_asoubeille_1407770971152,Clarification_question
10016,WoodnSheep,Other,820,s2_league4_game3,ztime,s2_league4_game3_07_stac_1399316728,30,431,1915,7,694,Request,oopp wheat,8043,Segment,s2_league4_game3_07_asoubeille_1407771183510,EDU,0,0
10017,WoodnSheep,Other,820,s2_league4_game3,ztime,s2_league4_game3_07_stac_1399316731,30,432,1933,7,694,Assertion,yer,8044,Segment,0,0,s2_league4_game3_07_asoubeille_1407771065122,Acknowledgement
10018,"Shawnus, WoodnSheep",Other,820,s2_league4_game3,ztime,s2_league4_game3_07_stac_1399316732,30,432,1941,7,694,Assertion,sorry..,8044,Segment,0,0,s2_league4_game3_07_asoubeille_1407771080937,Comment
10019,"Shawnus, WoodnSheep",Other,820,s2_league4_game3,ztime,s2_league4_game3_07_stac_1399316735,30,433,1975,7,694,Assertion,I was after wheat..,8045,Segment,s2_league4_game3_07_asoubeille_1407771183510,EDU,s2_league4_game3_07_asoubeille_1407771101693,Elaboration
10020,"Shawnus, WoodnSheep",Other,820,s2_league4_game3,ztime,s2_league4_game3_07_stac_1399316738,30,434,2006,7,694,Assertion,I'll try again..,8046,Segment,0,0,s2_league4_game3_07_asoubeille_1407771388886,Result
10021,ztime,Other,820,s2_league4_game3,Shawnus,s2_league4_game3_07_stac_1399316741,30,435,2029,7,694,Assertion,hahaha,8047,Segment,0,0,s2_league4_game3_07_asoubeille_1407771458652,Comment
10022,Shawnus,Other,820,s2_league4_game3,ztime,s2_league4_game3_07_stac_1399316744,30,437,2055,7,694,Question,that right?,8048,Segment,0,0,s2_league4_game3_07_asoubeille_1407771540606,Clarification_question
10023,ztime,Other,820,s2_league4_game3,Shawnus,s2_league4_game3_07_stac_1399316747,30,438,2078,7,694,Assertion,better,8049,Segment,0,0,s2_league4_game3_07_asoubeille_1407771571948,Question_answer_pair
10024,"Shawnus, ztime",Other,820,s2_league4_game3,WoodnSheep,s2_league4_game3_07_stac_1399316750,30,440,2100,7,694,Assertion,:),8050,Segment,0,0,s2_league4_game3_07_asoubeille_1407772075422,Comment
10025,"Shawnus, WoodnSheep",Other,820,s2_league4_game3,ztime,s2_league4_game3_07_stac_1399316753,30,441,2129,7,694,Assertion,great thanks..,8051,Segment,0,0,s2_league4_game3_07_asoubeille_1407771692544,Acknowledgement
10026,"WoodnSheep, ztime",Offer,821,s2_league4_game3,Shawnus,s2_league4_game3_08_stac_1399316592,30,444,68,8,695,Request,anyone want to trade my lovely wood for some wheat?,8052,Segment,0,0,0,0
10027,Shawnus,Refusal,821,s2_league4_game3,ztime,s2_league4_game3_08_stac_1399316595,30,445,88,8,695,Assertion,sorry,8053,Segment,0,0,s2_league4_game3_08_asoubeille_1407773051129,Question_answer_pair
10028,Shawnus,Refusal,821,s2_league4_game3,WoodnSheep,s2_league4_game3_08_stac_1399316598,30,446,113,8,695,Assertion,sorry,8054,Segment,0,0,s2_league4_game3_08_asoubeille_1407773069496,Question_answer_pair
10029,Shawnus,Other,821,s2_league4_game3,WoodnSheep,s2_league4_game3_08_stac_1399316601,30,448,141,8,695,Assertion,couldn't,8055,Segment,s2_league4_game3_08_asoubeille_1407773111003,EDU,s2_league4_game3_08_asoubeille_1407773091667,Conditional
10030,Shawnus,Other,821,s2_league4_game3,WoodnSheep,s2_league4_game3_08_stac_1399316602,30,448,156,8,695,Assertion,if I wanted to,8055,Segment,s2_league4_game3_08_asoubeille_1407773111003,EDU,0,0
10031,"Shawnus, ztime",Offer,822,s2_league4_game3,WoodnSheep,s2_league4_game3_08_stac_1399316606,30,451,196,8,696,Request,I'd like some sheep?,8056,Segment,0,0,0,0
10032,WoodnSheep,Refusal,822,s2_league4_game3,ztime,s2_league4_game3_08_stac_1399316609,30,452,226,8,696,Assertion,srry can't help,8057,Segment,0,0,s2_league4_game3_08_asoubeille_1407773159160,Question_answer_pair
10033,WoodnSheep,Refusal,822,s2_league4_game3,Shawnus,s2_league4_game3_08_stac_1399316612,30,453,247,8,696,Assertion,nope,8058,Segment,0,0,s2_league4_game3_08_asoubeille_1407773172690,Question_answer_pair
10034,WoodnSheep,Other,822,s2_league4_game3,Shawnus,s2_league4_game3_08_stac_1399316613,30,453,253,8,696,Assertion,sorry,8058,Segment,0,0,s2_league4_game3_08_asoubeille_1407773183541,Comment
10035,?,Other,823,s2_league4_game3,WoodnSheep,s2_league4_game3_08_stac_1399316617,30,460,291,8,697,Question,longest road much?,8059,Segment,0,0,0,0
10036,WoodnSheep,Other,823,s2_league4_game3,Shawnus,s2_league4_game3_08_stac_1399316620,30,461,312,8,697,Assertion,ouch,8060,Segment,0,0,s2_league4_game3_08_asoubeille_1407773237618,Comment
10037,WoodnSheep,Other,823,s2_league4_game3,ztime,s2_league4_game3_08_stac_1399316623,30,462,333,8,697,Assertion,ta :-),8061,Segment,0,0,s2_league4_game3_08_asoubeille_1407773280574,Acknowledgement
10038,"Shawnus, ztime",Offer,824,s2_league4_game3,WoodnSheep,s2_league4_game3_08_stac_1399316627,30,467,370,8,698,Request,I'd like a wheat?,8062,Segment,0,0,0,0
10039,WoodnSheep,Other,824,s2_league4_game3,ztime,s2_league4_game3_08_stac_1399316630,30,468,389,8,698,Question,for?,8063,Segment,0,0,s2_league4_game3_08_asoubeille_1407773305078,Q_Elab
10040,ztime,Offer,824,s2_league4_game3,WoodnSheep,s2_league4_game3_08_stac_1399316633,30,469,414,8,698,Question,wood?,8064,Segment,s2_league4_game3_08_asoubeille_1407773365814,EDU,0,0
10041,ztime,Offer,824,s2_league4_game3,WoodnSheep,s2_league4_game3_08_stac_1399316636,30,470,449,8,698,Question,or maybe sheep?,8065,Segment,s2_league4_game3_08_asoubeille_1407773365814,EDU,s2_league4_game3_08_asoubeille_1407773347833,Alternation
10042,WoodnSheep,Counteroffer,824,s2_league4_game3,ztime,s2_league4_game3_08_stac_1399316639,30,471,469,8,698,Request,sheep,8066,Segment,s2_league4_game3_08_asoubeille_1407773464522,EDU,0,0
10043,WoodnSheep,Accept,824,s2_league4_game3,ztime,s2_league4_game3_08_stac_1399316642,30,472,486,8,698,Assertion,ok,8067,Segment,s2_league4_game3_08_asoubeille_1407773464522,EDU,s2_league4_game3_08_asoubeille_1407773419613,Continuation
10044,"Shawnus, ztime",Other,824,s2_league4_game3,WoodnSheep,s2_league4_game3_08_stac_1399316645,30,475,559,8,698,Assertion,hmm so that development card could be a victory point,8068,Segment,s2_league4_game3_08_asoubeille_1407773537360,EDU,0,0
10045,"Shawnus, ztime",Other,824,s2_league4_game3,WoodnSheep,s2_league4_game3_08_stac_1399316648,30,476,605,8,698,Assertion,thus putting ztime on 8...,8069,Segment,s2_league4_game3_08_asoubeille_1407773537360,EDU,s2_league4_game3_08_asoubeille_1407773523567,Result
10046,WoodnSheep,Other,824,s2_league4_game3,ztime,s2_league4_game3_08_stac_1399316651,30,477,626,8,698,Assertion,hmm...,8070,Segment,0,0,s2_league4_game3_08_asoubeille_1407773557587,Comment
10047,WoodnSheep,Other,824,s2_league4_game3,Shawnus,s2_league4_game3_08_stac_1399316654,30,479,651,8,698,Assertion,could be,8071,Segment,0,0,s2_league4_game3_08_asoubeille_1407773579195,Acknowledgement
10048,WoodnSheep,Other,824,s2_league4_game3,ztime,s2_league4_game3_08_stac_1399316657,30,480,692,8,698,Assertion,you're thinking out loud..,8072,Segment,0,0,s2_league4_game3_08_asoubeille_1407773600874,Comment
10049,"WoodnSheep, ztime",Other,824,s2_league4_game3,Shawnus,s2_league4_game3_08_stac_1399316661,30,483,745,8,698,Assertion,not much i can do about it right now,8073,Segment,0,0,s2_league4_game3_08_asoubeille_1407773842188,Contrast
10050,"WoodnSheep, ztime",Offer,825,s2_league4_game3,Shawnus,s2_league4_game3_08_stac_1399316665,30,487,790,8,699,Request,anyone got a sheep to trade?,8074,Segment,0,0,0,0
10051,Shawnus,Other,825,s2_league4_game3,ztime,s2_league4_game3_08_stac_1399316668,30,488,809,8,699,Question,for?,8075,Segment,0,0,s2_league4_game3_08_asoubeille_1407773950702,Q_Elab
10052,ztime,Offer,825,s2_league4_game3,Shawnus,s2_league4_game3_08_stac_1399316671,30,489,843,8,699,Question,a wood or a clay?,8076,Segment,0,0,s2_league4_game3_08_asoubeille_1407773968112,Question_answer_pair
10053,Shawnus,Refusal,825,s2_league4_game3,ztime,s2_league4_game3_08_stac_1399316674,30,490,860,8,699,Assertion,no,8077,Segment,0,0,s2_league4_game3_08_asoubeille_1407773995129,Question_answer_pair
10054,Shawnus,Other,825,s2_league4_game3,ztime,s2_league4_game3_08_stac_1399316675,30,490,866,8,699,Assertion,sorry,8077,Segment,0,0,s2_league4_game3_08_asoubeille_1407774009011,Comment
10055,"Shawnus, WoodnSheep",Other,825,s2_league4_game3,ztime,s2_league4_game3_08_stac_1399316678,30,491,907,8,699,Assertion,haven't had a 7 in ages...,8078,Segment,0,0,s2_league4_game3_08_nasher_1463141019368,Comment
10056,ztime,Other,825,s2_league4_game3,Shawnus,s2_league4_game3_08_stac_1399316681,30,492,930,8,699,Assertion,hahaha,8079,Segment,0,0,s2_league4_game3_08_asoubeille_1407774038737,Comment
10057,"WoodnSheep, ztime",Other,825,s2_league4_game3,Shawnus,s2_league4_game3_08_stac_1399316684,30,493,974,8,699,Question,why isn't it autorolling...,8080,Segment,0,0,s2_league4_game3_08_nasher_1463141040743,Clarification_question
10058,Shawnus,Other,825,s2_league4_game3,ztime,s2_league4_game3_08_stac_1399316687,30,494,997,8,699,Assertion,it was..,8081,Segment,0,0,s2_league4_game3_08_asoubeille_1407774065985,Contrast
10059,ztime,Other,825,s2_league4_game3,Shawnus,s2_league4_game3_08_stac_1399316690,30,495,1019,8,699,Assertion,"yeah,",8082,Segment,0,0,s2_league4_game3_08_asoubeille_1407774085388,Acknowledgement
10060,ztime,Other,825,s2_league4_game3,Shawnus,s2_league4_game3_08_stac_1399316691,30,495,1066,8,699,Assertion,and now Wolfie is quiet and it isn't rolling..,8082,Segment,0,0,s2_league4_game3_08_asoubeille_1407774108015,Contrast
10061,?,Other,825,s2_league4_game3,ztime,s2_league4_game3_08_stac_1399316694,30,496,1089,8,699,Assertion,oh no...,8083,Segment,0,0,s2_league4_game3_08_asoubeille_1407774129251,Comment
10062,WoodnSheep,Other,825,s2_league4_game3,ztime,s2_league4_game3_08_stac_1399316697,30,497,1117,8,699,Question,hello wolfie?,8084,Segment,s2_league4_game3_08_asoubeille_1407774178643,EDU,0,0
10063,WoodnSheep,Other,825,s2_league4_game3,ztime,s2_league4_game3_08_stac_1399316700,30,498,1151,8,699,Question,earth to wolf pack?,8085,Segment,s2_league4_game3_08_asoubeille_1407774178643,EDU,s2_league4_game3_08_asoubeille_1407774166222,Continuation
10064,Shawnus,Other,825,s2_league4_game3,ztime,s2_league4_game3_08_stac_1399316703,30,499,1182,8,699,Assertion,email from her..,8086,Segment,0,0,s2_league4_game3_08_asoubeille_1407774438426,Continuation
10065,ztime,Other,826,s2_league4_game3,Shawnus,s2_league4_game3_09_stac_1399316592,30,502,42,9,699,Assertion,urgh...this is annoying..,8087,Segment,0,0,0,0
10066,WoodnSheep,Other,826,s2_league4_game3,ztime,s2_league4_game3_09_stac_1399316595,30,503,66,9,699,Question,oh hello?,8088,Segment,0,0,s2_league4_game3_09_asoubeille_1407774579735,Clarification_question
10067,Shawnus,Other,826,s2_league4_game3,ztime,s2_league4_game3_09_stac_1399316598,30,504,91,9,699,Assertion,she left..,8089,Segment,0,0,s2_league4_game3_09_asoubeille_1407774631981,Explanation
10068,Shawnus,Other,826,s2_league4_game3,ztime,s2_league4_game3_09_stac_1399316601,30,505,122,9,699,Assertion,just us 2 now...,8090,Segment,0,0,s2_league4_game3_09_asoubeille_1407774664442,Result
10069,Shawnus,Other,826,s2_league4_game3,ztime,s2_league4_game3_09_stac_1399316604,30,506,161,9,699,Question,should we wait a bit...?,8091,Segment,0,0,s2_league4_game3_09_asoubeille_1407774688750,Clarification_question
10070,ztime,Other,826,s2_league4_game3,Shawnus,s2_league4_game3_09_stac_1399316607,30,507,182,9,699,Assertion,yeah,8092,Segment,0,0,s2_league4_game3_09_asoubeille_1407774733683,Question_answer_pair
10071,ztime,Other,826,s2_league4_game3,Shawnus,s2_league4_game3_09_stac_1399316610,30,508,215,9,699,Assertion,will make a brew,8093,Segment,0,0,s2_league4_game3_09_asoubeille_1407774758678,Continuation
10072,Shawnus,Other,826,s2_league4_game3,ztime,s2_league4_game3_09_stac_1399316613,30,509,253,9,699,Assertion,me too.. back in 2 mins,8094,Segment,0,0,s2_league4_game3_09_asoubeille_1407774784657,Parallel
10073,Shawnus,Other,826,s2_league4_game3,ztime,s2_league4_game3_09_stac_1399316616,30,510,283,9,699,Assertion,I'm back here..,8095,Segment,0,0,s2_league4_game3_09_asoubeille_1407774808481,Continuation
10074,ztime,Other,826,s2_league4_game3,Shawnus,s2_league4_game3_09_stac_1399316619,30,511,301,9,699,Assertion,k,8096,Segment,0,0,s2_league4_game3_09_asoubeille_1407774828633,Acknowledgement
10075,Shawnus,Other,826,s2_league4_game3,ztime,s2_league4_game3_09_stac_1399316622,30,512,318,9,699,Assertion,ok,8097,Segment,0,0,s2_league4_game3_09_asoubeille_1407774883510,Acknowledgement
10076,Shawnus,Other,826,s2_league4_game3,ztime,s2_league4_game3_09_stac_1399316625,30,513,355,9,699,Assertion,seems we'll carry on..,8098,Segment,0,0,s2_league4_game3_09_asoubeille_1407774848577,Continuation
10077,ztime,Other,826,s2_league4_game3,Shawnus,s2_league4_game3_09_stac_1399316629,30,516,374,9,699,Assertion,ok,8099,Segment,0,0,s2_league4_game3_09_asoubeille_1407774939373,Acknowledgement
10078,ztime,Other,826,s2_league4_game3,Shawnus,s2_league4_game3_09_stac_1399316632,30,517,438,9,699,Assertion,so let me add that to the screenshot figures...,8100,Segment,0,0,s2_league4_game3_09_nasher_1463143865367,Continuation
10079,Shawnus,Other,826,s2_league4_game3,ztime,s2_league4_game3_09_stac_1399316635,30,518,457,9,699,Assertion,haha,8101,Segment,0,0,s2_league4_game3_09_asoubeille_1407775147724,Comment
10080,"Shawnus, ztime",Other,826,s2_league4_game3,ztime,s2_league4_game3_09_stac_1399316638,30,519,479,9,699,Assertion,woops..,8102,Segment,0,0,s2_league4_game3_09_asoubeille_1407775530582,Comment
10081,Shawnus,Offer,827,s2_league4_game3,ztime,s2_league4_game3_09_stac_1399316642,30,522,537,9,700,Question,how would you like to have some of my clay?,8103,Segment,s2_league4_game3_09_asoubeille_1407775332051,EDU,0,0
10082,Shawnus,Offer,827,s2_league4_game3,ztime,s2_league4_game3_09_stac_1399316645,30,523,560,9,700,Question,for ore?,8104,Segment,s2_league4_game3_09_nasher_1463143969454,EDU,0,0
10083,ztime,Other,827,s2_league4_game3,Shawnus,s2_league4_game3_09_stac_1399316648,30,524,583,9,700,Assertion,hahaha,8105,Segment,0,0,s2_league4_game3_09_asoubeille_1407775346529,Comment
10084,Shawnus,Offer,827,s2_league4_game3,ztime,s2_league4_game3_09_stac_1399316651,30,525,607,9,700,Request,or wheat?,8106,Segment,s2_league4_game3_09_nasher_1463143969454,EDU,s2_league4_game3_09_asoubeille_1407775282243,Alternation
10085,Shawnus,Other,827,s2_league4_game3,ztime,s2_league4_game3_09_stac_1399316654,30,526,658,9,700,Assertion,look into my eyes.. not around.. etc,8107,Segment,0,0,s2_league4_game3_09_asoubeille_1407775372318,Comment
10086,ztime,Refusal,827,s2_league4_game3,Shawnus,s2_league4_game3_09_stac_1399316657,30,527,693,9,700,Assertion,i dont have enough,8108,Segment,0,0,s2_league4_game3_09_asoubeille_1407775386540,Question_answer_pair
10087,ztime,Other,827,s2_league4_game3,Shawnus,s2_league4_game3_09_stac_1399316658,30,527,699,9,700,Assertion,sorry,8108,Segment,0,0,s2_league4_game3_09_asoubeille_1407775408822,Comment
10088,"Shawnus, ztime",Other,827,s2_league4_game3,ztime,s2_league4_game3_09_stac_1399316661,30,528,742,9,700,Assertion,if only I was Derren Brown..,8109,Segment,0,0,s2_league4_game3_09_asoubeille_1407775459762,Comment
10089,"Shawnus, ztime",Other,828,s2_league4_game3,Shawnus,s2_league4_game3_10_stac_1399316592,30,535,21,10,701,Assertion,damn,8110,Segment,0,0,0,0
10090,Shawnus,Other,828,s2_league4_game3,ztime,s2_league4_game3_10_stac_1399316595,30,536,58,10,701,Assertion,thanks for the game...,8111,Segment,0,0,s2_league4_game3_10_nasher_1463144337180,Comment
10091,Shawnus,Other,828,s2_league4_game3,ztime,s2_league4_game3_10_stac_1399316598,30,537,89,10,701,Assertion,enjoy your brew!,8112,Segment,0,0,s2_league4_game3_10_asoubeille_1407775692583,Continuation
10092,ztime,Other,828,s2_league4_game3,Shawnus,s2_league4_game3_10_stac_1399316601,30,538,112,10,701,Assertion,hahaha,8113,Segment,0,0,s2_league4_game3_10_asoubeille_1407775706541,Comment
10093,ztime,Other,828,s2_league4_game3,Shawnus,s2_league4_game3_10_stac_1399316604,30,539,135,10,701,Assertion,thanks,8114,Segment,0,0,s2_league4_game3_10_asoubeille_1407775722312,Acknowledgement
10094,ztime,Other,828,s2_league4_game3,Shawnus,s2_league4_game3_10_stac_1399316607,30,540,165,10,701,Assertion,see you later,8115,Segment,0,0,s2_league4_game3_10_asoubeille_1407775744803,Continuation
10095,Shawnus,Other,828,s2_league4_game3,ztime,s2_league4_game3_10_stac_1399316610,30,541,206,10,701,Assertion,yarp.. see you next time..,8116,Segment,0,0,s2_league4_game3_10_asoubeille_1407775758705,Comment
10096,?,Other,829,s2_league5_game0,zorburt,s2_league5_game0_01_stac_1413794341,31,1,21,1,702,Assertion,great!,8117,Segment,0,0,0,0
